product_id,category_id,product_name,brand,key_ingredients,concern_target,suitable_season,texture,volume_ml,volume_unit,price
P0994,C009,세타필 장벽강화바디로션,세타필,알란토인|살리실산|아줄렌,트러블,fall,로션,210,ml,34000
P0995,C009,이니스프리 탄력바디로션,이니스프리,글리세린|마그놀리아추출물|캐모마일,각질,fall,크림,299,ml,39500
P0996,C009,도브 코코넛바디로션,도브,살리실산|아시아티코사이드|AHA|지방산,각질,all,오일,353,ml,17500
P0997,C009,라로슈포제 장벽강화바디로션,라로슈포제,만델산|캐모마일,미백,all,젤,152,ml,22000
P0998,C009,세타필 릴렉싱바디로션,세타필,피토스핑고신|코직산|세라마이드|베타글루칸,각질,all,버터,238,ml,38000
P0999,C009,아벤느 알로에바디로션,아벤느,PHA|마그놀리아추출물|루이아이소류신|글루코노락톤,보습|수분장벽,all,미스트,340,ml,30500
P1000,C009,라프레리 장벽강화바디로션,라프레리,황|스테아린산,보습|수분장벽,all,에멀전,333,ml,21500
P1001,C009,미샤 알로에바디로션,미샤,알란토인|판테놀,각질,winter,세럼,255,ml,8500
P1002,C009,아비노 레티놀바디로션,아비노,루이아이소류신|트레할로스|젖산|AHA,보습,winter,로션,276,ml,25000
P1003,C009,뉴트로지나 미백바디로션,뉴트로지나,히알루론산|EGF|AHA|어성초,트러블,winter,크림,388,ml,39500
P1004,C009,록시땅 안티에이징바디로션,록시땅,리이오일|벤토나이트|글리세린|에리스리톨,보습,fall,오일,167,ml,15000
P1005,C009,오일오브올레이 토탈바디로션,오일오브올레이,세라마이드|알란토인|녹차추출물,보습,fall,젤,303,ml,16000
P1006,C009,라네즈 탄력바디로션,라네즈,아시아티코사이드|BHA,탄력,all,버터,181,ml,29500
P1007,C009,니베아 퍼퓸드바디로션,니베아,녹차추출물|콜레스테롤,각질,all,미스트,310,ml,29000
P1008,C009,아누아 시어버터바디로션,아누아,아줄렌|페룰산|병풀추출물,보습,all,에멀전,305,ml,37500
P1009,C009,이솝 촉촉한바디로션,이솝,시카|아시아티코사이드|BHA|베타글루칸,보습,all,세럼,239,ml,9500
P1010,C009,조선미녀 나이트바디로션,조선미녀,센텔라|아세틸헥사펩타이드|베타글루칸,탄력,all,로션,330,ml,38000
P1011,C009,라로슈포제 세라마이드바디로션,라로슈포제,라놀린|병풀추출물,탄력,winter,크림,382,ml,30500
P1012,C009,라로슈포제 알로에바디로션,라로슈포제,리이오일|마그놀리아추출물|오트밀,보습|수분장벽,winter,오일,378,ml,27500
P1013,C009,아누아 퍼퓸드바디로션,아누아,위치하젤|비타민C|EGF,각질,winter,젤,321,ml,17500
P1014,C009,키엘 비건바디로션,키엘,EGF|스핑고신,탄력,fall,버터,285,ml,15000
P1015,C009,키엘 미백바디로션,키엘,베타글루칸|EGCG,미백,fall,미스트,277,ml,38500
P1016,C009,에스티로더 시어버터바디로션,에스티로더,소듐PCA|EGF|센텔라,탄력,all,에멀전,161,ml,32500
P1017,C009,아누아 수분바디로션,아누아,아연|에리스리톨,보습,all,세럼,154,ml,30500
P1018,C009,이니스프리 레티놀바디로션,이니스프리,알란토인|라놀린|만델산,보습|수분장벽,all,로션,169,ml,34500
P1019,C009,라네즈 시어버터바디로션,라네즈,감초추출물|만델산,보습,all,크림,200,ml,23500
P1020,C009,소프트립스 세라마이드바디로션,소프트립스,오트밀|나이아신아마이드,탄력,all,오일,360,ml,14500
P1021,C009,라프레리 비건바디로션,라프레리,에리스리톨|트라넥삼산,보습|수분장벽,winter,젤,257,ml,31500
P1022,C009,시슬리 펩타이드바디로션,시슬리,라놀린|베타글루칸,트러블,winter,버터,308,ml,16500
P1023,C009,라네즈 산뜻한바디로션,라네즈,트라넥삼산|TXA|코엔자임Q10,진정,winter,미스트,321,ml,34500
P1024,C009,에스티로더 퍼퓸드바디로션,에스티로더,스테아린산|스쿠알란|감초추출물|센텔라,트러블,fall,에멀전,316,ml,16500
P1025,C009,클라란스 코코넛바디로션,클라란스,알파알부틴|EGF|아줄렌|티트리,각질,fall,세럼,349,ml,32500
P1026,C009,도브 시어버터바디로션,도브,알란토인|판테놀,보습,all,로션,206,ml,9500
P1027,C009,에스트라 장벽강화바디로션,에스트라,히알루론산|트라넥삼산|콜라겐|알파알부틴,각질,all,크림,306,ml,26500
P1028,C009,코스알엑스 탄력바디로션,코스알엑스,캐모마일|위치하젤,탄력,all,오일,386,ml,18000
P1029,C009,코스알엑스 시어버터바디로션,코스알엑스,시어버터|오트밀|TXA,보습,all,젤,365,ml,14500
P1030,C009,소프트립스 촉촉한바디로션,소프트립스,어성초|글리세린|락트산|위치하젤,진정,all,버터,290,ml,34000
P1031,C009,도브 촉촉한바디로션,도브,오트밀|페룰산,보습,winter,미스트,302,ml,22000
P1032,C009,니베아 인텐시브바디로션,니베아,젖산|아시아티코사이드,각질,winter,에멀전,220,ml,11000
P1033,C009,이니스프리 촉촉한바디로션,이니스프리,세라마이드|피토스핑고신|아줄렌,진정,winter,세럼,152,ml,16500
P1034,C009,아비노 토탈바디로션,아비노,아시아티코사이드|아데노신,각질,fall,로션,353,ml,16000
P1035,C009,오일오브올레이 진정바디로션,오일오브올레이,지방산|마그놀리아추출물|비타민C|에리스리톨,보습,fall,크림,263,ml,34000
P1036,C009,시슬리 수분바디로션,시슬리,코엔자임Q10|알부틴,진정,all,오일,228,ml,28000
P1037,C009,오일오브올레이 안티에이징바디로션,오일오브올레이,에리스리톨|만델산|캐모마일|글리콜산,트러블,all,젤,232,ml,23500
P1038,C009,시슬리 탄력바디로션,시슬리,펩타이드|벤토나이트|글루타치온,탄력,all,버터,284,ml,17500
P1039,C009,시슬리 릴렉싱바디로션,시슬리,글리세린|지방산|위치하젤|페룰산,진정,all,미스트,350,ml,10000
P1040,C009,코스알엑스 촉촉한바디로션,코스알엑스,리이오일|레조르시놀,각질,all,에멀전,220,ml,9000
P1041,C009,소프트립스 탄력바디로션,소프트립스,히알루론산|알란토인|펩타이드|코직산,탄력,winter,세럼,374,ml,18500
P1042,C009,달바 시어버터바디로션,달바,판테놀|캐모마일|BHA|황,진정,winter,로션,207,ml,29500
P1043,C009,조선미녀 레티놀바디로션,조선미녀,엘라스틴|콜레스테롤|트레할로스|알로에베라,보습|수분장벽,winter,크림,345,ml,22500
P1044,C009,키엘 토탈바디로션,키엘,마데카소사이드|피토스핑고신,진정,fall,오일,316,ml,29000
P1045,C009,코스알엑스 안티에이징바디로션,코스알엑스,판테놀|레조르시놀,보습|수분장벽,fall,젤,238,ml,36500
P1046,C009,에스트라 비건바디로션,에스트라,젖산|글루코노락톤|히알루론산|녹차추출물,보습,all,버터,287,ml,20000
P1047,C009,에스트라 토탈바디로션,에스트라,글루타치온|알파알부틴|TXA,트러블,all,미스트,374,ml,8500
P1048,C009,시슬리 세라마이드바디로션,시슬리,살리실산|폴리글루타민산|소듐PCA|PHA,각질,all,에멀전,254,ml,14000
P1049,C009,코스알엑스 수분바디로션,코스알엑스,스핑고신|피토스핑고신,보습,all,세럼,181,ml,32500
P1050,C009,라로슈포제 안티에이징바디로션,라로슈포제,황|스핑고신|EGCG|마그놀리아추출물,보습|수분장벽,all,로션,292,ml,15000
P1051,C009,니베아 나이트바디로션,니베아,아젤라산|펩타이드|센텔라,미백,winter,크림,304,ml,12500
P1052,C009,세타필 산뜻한바디로션,세타필,글리콜산|레스베라트롤,보습,winter,오일,392,ml,25500
P1053,C009,키엘 레티놀바디로션,키엘,아세틸헥사펩타이드|아젤라산,각질,winter,젤,211,ml,29000
P1054,C009,오일오브올레이 알로에바디로션,오일오브올레이,엘라스틴|스테아린산,진정,fall,버터,368,ml,31500
P1055,C009,라프레리 코코넛바디로션,라프레리,황|EGF,보습|수분장벽,fall,미스트,233,ml,25000
P1056,C009,도브 릴렉싱바디로션,도브,벤토나이트|글루코노락톤|아시아티코사이드|트레할로스,미백,all,에멀전,357,ml,27000
P1057,C009,바이오더마 촉촉한바디로션,바이오더마,아데노신|아줄렌|만델산,탄력,all,세럼,273,ml,14000
P1058,C009,이솝 시어버터바디로션,이솝,젖산|글루코노락톤|살리실산|위치하젤,진정,all,로션,280,ml,26500
P1059,C009,에스트라 퍼퓸드바디로션,에스트라,벤토나이트|아연|오트밀|AHA,미백,all,크림,270,ml,26000
P1060,C009,니베아 시어버터바디로션,니베아,폴리글루타민산|비타민C|소듐PCA,진정,all,오일,216,ml,13000
P1061,C009,라메르 탄력바디로션,라메르,엘라스틴|감초추출물|비타민C,보습,winter,젤,392,ml,19500
P1062,C009,아누아 미백바디로션,아누아,감초추출물|비타민C|AHA|세라마이드,탄력,winter,버터,309,ml,11000
P1063,C009,클라란스 시어버터바디로션,클라란스,세라마이드|캐모마일,보습|수분장벽,winter,미스트,181,ml,34000
P1064,C009,시슬리 알로에바디로션,시슬리,피토스핑고신|캐모마일,진정,fall,에멀전,279,ml,9500
P1065,C009,더바디샵 퍼퓸드바디로션,더바디샵,폴리글루타민산|글리콜산,각질,fall,세럼,227,ml,10500
P1066,C009,이니스프리 장벽강화바디로션,이니스프리,아데노신|PHA,보습|수분장벽,all,로션,341,ml,17000
P1067,C009,라로슈포제 비건바디로션,라로슈포제,카올린|살리실산,탄력,all,크림,299,ml,28500
P1068,C009,클라란스 알로에바디로션,클라란스,지방산|아줄렌,트러블,all,오일,323,ml,22500
P1069,C009,니베아 진정바디로션,니베아,베타글루칸|스테아린산|알로에베라,보습,all,젤,249,ml,20500
P1070,C009,오리진스 펩타이드바디로션,오리진스,황|효소,트러블,all,버터,227,ml,27500
P1071,C010,티르티르 클리어립밤,티르티르,EGCG|글루타치온|젖산,수분장벽,all,틴트,6,g,7000
P1072,C010,크리니크 보습립밤,크리니크,글루코노락톤|아연|판테놀,미백,all,밤,3,g,6000
P1073,C010,키엘 플럼핑립밤,키엘,마그놀리아추출물|아세틸헥사펩타이드,보습,all,버터,6,g,6500
P1074,C010,뉴트로지나 글로시립밤,뉴트로지나,벤토나이트|판테놀|녹차추출물,수분장벽,all,오일,5,g,8000
P1075,C010,마녀공장 비건립밤,마녀공장,락트산|베타글루칸,보습|탄력,all,크림,6,g,14000
P1076,C010,롬앤 글로시립밤,롬앤,코직산|아젤라산|트라넥삼산|PHA,진정,all,글로스,9,g,13500
P1077,C010,잭블랙 민트립밤,잭블랙,아스코르빈산|트라넥삼산,진정,winter,에센스,7,g,8000
P1078,C010,크리니크 사탕수수립밤,크리니크,코엔자임Q10|글루타치온|세라마이드|알부틴,미백,winter,틴트,5,g,4000
P1079,C010,에르메스 플럼핑립밤,에르메스,황|아스코르빈산,보습|탄력,spring,밤,10,g,4000
P1080,C010,클라란스 바닐라립밤,클라란스,판테놀|리이오일,트러블,summer,버터,5,g,9500
P1081,C010,에스쁘아 민트립밤,에스쁘아,위치하젤|젖산,트러블,all,오일,10,g,16000
P1082,C010,디올 컬러립밤,디올,나이아신아마이드|아줄렌|레조르시놀,수분장벽,all,크림,4,g,11500
P1083,C010,메이블린 영양립밤,메이블린,녹차추출물|EGF,보습,all,글로스,5,g,7500
P1084,C010,달바 SPF립밤,달바,아젤라산|EGF,보습,all,에센스,10,g,13000
P1085,C010,티르티르 플럼핑립밤,티르티르,캐모마일|알로에베라,미백,all,틴트,5,g,9500
P1086,C010,마녀공장 SPF립밤,마녀공장,BHA|황|판테놀|소듐PCA,진정,all,밤,7,g,15500
P1087,C010,잭블랙 바닐라립밤,잭블랙,글루코노락톤|피토스핑고신|레티놀|글리세린,트러블,winter,버터,7,g,7000
P1088,C010,클리오 사탕수수립밤,클리오,레조르시놀|EGCG|세라마이드,미백,winter,오일,10,g,17000
P1089,C010,조선미녀 글로시립밤,조선미녀,아르지렐린|벤토나이트|엘라스틴|살리실산,진정,spring,크림,7,g,11000
P1090,C010,엘리자베스아덴 매트립밤,엘리자베스아덴,글루타치온|콜라겐,트러블,summer,글로스,9,g,9500
P1091,C010,맥 민트립밤,맥,카렌듈라|벤토나이트|병풀추출물,보습,all,에센스,3,g,8000
P1092,C010,마녀공장 민트립밤,마녀공장,콜라겐|리이오일|살리실산|스테아린산,미백,all,틴트,9,g,4500
P1093,C010,로레알 바닐라립밤,로레알,레조르시놀|알란토인|황,트러블,all,밤,10,g,7500
P1094,C010,미샤 미백립밤,미샤,센텔라|아스코르빈산,트러블,all,버터,4,g,11500
P1095,C010,롬앤 클리어립밤,롬앤,콜레스테롤|루이아이소류신|스쿠알란|마데카소사이드,탄력,all,오일,5,g,14000
P1096,C010,VDL 탄력립밤,VDL,피토스핑고신|글루코노락톤|황,보습,all,크림,5,g,8000
P1097,C010,마녀공장 틴티드립밤,마녀공장,벤토나이트|감초추출물|황|PHA,미백,winter,글로스,3,g,8000
P1098,C010,맥 바닐라립밤,맥,콜라겐|리이오일,보습,winter,에센스,10,g,15000
P1099,C010,에뛰드 민트립밤,에뛰드,병풀추출물|펩타이드|시카,수분장벽,spring,틴트,3,g,13000
P1100,C010,에뛰드 순한립밤,에뛰드,어성초|위치하젤|벤토나이트,탄력,summer,밤,10,g,5000
P1101,C010,조선미녀 촉촉한립밤,조선미녀,지방산|마데카소사이드,진정,all,버터,4,g,15500
P1102,C010,랑콤 클리어립밤,랑콤,트라넥삼산|에리스리톨|아시아티코사이드,탄력,all,오일,9,g,17500
P1103,C010,에르메스 보습립밤,에르메스,코직산|피토스핑고신|오트밀|락트산,보습,all,크림,3,g,5500
P1104,C010,달바 오버나이트립밤,달바,만델산|시어버터|글루타치온|황,트러블,all,글로스,8,g,17500
P1105,C010,로레알 탄력립밤,로레알,콜레스테롤|아젤라산,보습,all,에센스,8,g,9000
P1106,C010,클라란스 비건립밤,클라란스,피토스핑고신|알부틴,진정,all,틴트,4,g,6500
P1107,C010,키엘 글로시립밤,키엘,콜라겐|시어버터|마데카소사이드,보습|탄력,winter,밤,4,g,6000
P1108,C010,조선미녀 리페어립밤,조선미녀,아시아티코사이드|어성초|살리실산|티트리,보습,winter,버터,5,g,15000
P1109,C010,로레알 매트립밤,로레알,EGCG|폴리글루타민산,트러블,spring,오일,8,g,4500
P1110,C010,바세린 플럼핑립밤,바세린,시어버터|TXA|베타글루칸,미백,summer,크림,6,g,6500
P1111,C010,키엘 리페어립밤,키엘,락트산|젖산,보습,all,글로스,3,g,14000
P1112,C010,엘리자베스아덴 SPF립밤,엘리자베스아덴,아스코르빈산|아세틸헥사펩타이드|락트산|황,보습|탄력,all,에센스,6,g,4500
P1113,C010,마녀공장 컬러립밤,마녀공장,스쿠알란|소듐PCA|레스베라트롤,진정,all,틴트,3,g,8500
P1114,C010,키엘 순한립밤,키엘,아스코르빈산|글리콜산,트러블,all,밤,7,g,5000
P1115,C010,VDL 매트립밤,VDL,감초추출물|아젤라산|소듐PCA,수분장벽,all,버터,8,g,17500
P1116,C010,티르티르 틴티드립밤,티르티르,센텔라|세라마이드|녹차추출물|페룰산,보습,all,오일,9,g,15500
P1117,C010,맥 촉촉한립밤,맥,콜라겐|BHA,미백,winter,크림,5,g,17500
P1118,C010,클라란스 SPF립밤,클라란스,에리스리톨|아르지렐린|TXA|콜라겐,탄력,winter,글로스,9,g,13000
P1119,C010,CHANEL 사탕수수립밤,CHANEL,아연|알부틴|시어버터,수분장벽,spring,에센스,6,g,9500
P1120,C010,크리니크 진정립밤,크리니크,오트밀|효소|레스베라트롤|TXA,보습|탄력,summer,틴트,3,g,15000
P1121,C010,VDL SPF립밤,VDL,아르지렐린|알로에베라|아줄렌|EGF,보습,all,밤,9,g,15000
P1122,C010,뉴트로지나 미백립밤,뉴트로지나,마그놀리아추출물|비타민C,진정,all,버터,7,g,10000
P1123,C010,잭블랙 오버나이트립밤,잭블랙,어성초|위치하젤,트러블,all,오일,4,g,9000
P1124,C010,에르메스 비건립밤,에르메스,만델산|폴리글루타민산,수분장벽,all,크림,7,g,5000
P1125,C010,에스쁘아 미백립밤,에스쁘아,알로에베라|스테아린산|글루코노락톤|캐모마일,탄력,all,글로스,7,g,13000
P1126,C011,마녀공장 트러블케어쿠션,마녀공장,판테놀|엘라스틴|마그놀리아추출물|코직산,미백,all,쿠션,19,g,64000
P1127,C011,이니스프리 프리미엄쿠션,이니스프리,벤토나이트|살리실산|위치하젤|페룰산,수분장벽,all,파운데이션,17,g,30000
P1128,C011,에뛰드 미백쿠션,에뛰드,오트밀|폴리글루타민산,수분장벽,all,틴티드,20,g,55000
P1129,C011,미샤 비건쿠션,미샤,히알루론산|아스코르빈산|리이오일,모공,all,프라이머형,18,g,54500
P1130,C011,롬앤 가볍쿠션,롬앤,BHA|아줄렌|에리스리톨,탄력,all,BB쿠션,18,g,35000
P1131,C011,조르지오아르마니 천연쿠션,조르지오아르마니,알파알부틴|스테아린산|비타민C|판테놀,보습,all,CC쿠션,16,g,43000
P1132,C011,샤넬 탄력쿠션,샤넬,코직산|감초추출물|라놀린,미백,all,세미매트,17,g,50500
P1133,C011,웨이크메이크 가볍쿠션,웨이크메이크,알파알부틴|아젤라산|히알루론산,탄력,spring,글로우,17,g,59000
P1134,C011,유이치나가노 가볍쿠션,유이치나가노,카렌듈라|리이오일|시카|알란토인,탄력,summer,쿠션,16,g,61500
P1135,C011,HERA 매트쿠션,HERA,아시아티코사이드|녹차추출물|카렌듈라|소듐PCA,미백,fall,파운데이션,18,g,40500
P1136,C011,루나 비건쿠션,루나,라놀린|레조르시놀|글리세린,모공,all,틴티드,17,g,55500
P1137,C011,라네즈 더마쿠션,라네즈,판테놀|나이아신아마이드,수분장벽,all,프라이머형,20,g,29500
P1138,C011,HERA 안티에이징쿠션,HERA,마데카소사이드|오트밀,미백,all,BB쿠션,17,g,28500
P1139,C011,VDL 풀커버쿠션,VDL,알부틴|알파알부틴|글루타치온,트러블,all,CC쿠션,20,g,45000
P1140,C011,샤넬 천연쿠션,샤넬,EGCG|펩타이드|만델산|젖산,탄력,all,세미매트,16,g,52500
P1141,C011,모히토 가볍쿠션,모히토,레스베라트롤|아연|아시아티코사이드|루이아이소류신,미백,all,글로우,20,g,36000
P1142,C011,VDL 톤업쿠션,VDL,판테놀|위치하젤|카렌듈라|아르지렐린,보습,all,쿠션,20,g,55500
P1143,C011,에뛰드 매트쿠션,에뛰드,히알루론산|효소|코직산|아젤라산,탄력,spring,파운데이션,18,g,46000
P1144,C011,입생로랑 리프팅쿠션,입생로랑,트라넥삼산|녹차추출물,모공,summer,틴티드,17,g,38500
P1145,C011,아모레퍼시픽 트러블케어쿠션,아모레퍼시픽,황|아젤라산|코직산|EGF,트러블,fall,프라이머형,17,g,47000
P1146,C011,라네즈 안티에이징쿠션,라네즈,세라마이드|히알루론산,수분장벽,all,BB쿠션,19,g,52500
P1147,C011,NARS 더마쿠션,NARS,TXA|레조르시놀,트러블,all,CC쿠션,17,g,60500
P1148,C011,라네즈 매트쿠션,라네즈,젖산|PHA|카올린|레스베라트롤,수분장벽,all,세미매트,18,g,43000
P1149,C011,롬앤 리프팅쿠션,롬앤,나이아신아마이드|만델산|스테아린산|코직산,모공,all,글로우,18,g,48000
P1150,C011,웨이크메이크 더마쿠션,웨이크메이크,감초추출물|코엔자임Q10|라놀린|시어버터,탄력,all,쿠션,19,g,38500
P1151,C011,아모레퍼시픽 더마쿠션,아모레퍼시픽,스테아린산|카렌듈라|아줄렌|황,보습,all,파운데이션,18,g,62000
P1152,C011,맥 천연쿠션,맥,라놀린|효소|아젤라산|TXA,진정,all,틴티드,15,g,27000
P1153,C011,부르주아 비건쿠션,부르주아,위치하젤|락트산|트라넥삼산,미백,spring,프라이머형,19,g,53500
P1154,C011,웨이크메이크 매트쿠션,웨이크메이크,아세틸헥사펩타이드|피토스핑고신,미백,summer,BB쿠션,16,g,27500
P1155,C011,맥 더마쿠션,맥,글리콜산|리이오일,탄력,fall,CC쿠션,17,g,64500
P1156,C011,페리페라 풀커버쿠션,페리페라,락트산|스테아린산,트러블,all,세미매트,15,g,30000
P1157,C011,NARS 안티에이징쿠션,NARS,글루코노락톤|히알루론산|지방산|TXA,미백,all,글로우,16,g,62000
P1158,C011,롬앤 진정쿠션,롬앤,시카|EGF,탄력,all,쿠션,16,g,51500
P1159,C011,루나 수분쿠션,루나,알란토인|세라마이드|콜레스테롤|시어버터,미백,all,파운데이션,17,g,25500
P1160,C011,롬앤 톤업쿠션,롬앤,스쿠알란|스테아린산|나이아신아마이드|글루타치온,트러블,all,틴티드,18,g,47500
P1161,C011,에스쁘아 더마쿠션,에스쁘아,만델산|코엔자임Q10|TXA,수분장벽,all,프라이머형,15,g,57000
P1162,C011,홀리카홀리카 더마쿠션,홀리카홀리카,글리세린|캐모마일|스테아린산|에리스리톨,트러블,all,BB쿠션,17,g,53500
P1163,C011,홀리카홀리카 리프팅쿠션,홀리카홀리카,EGF|에리스리톨,미백,spring,CC쿠션,18,g,49000
P1164,C011,NARS 트러블케어쿠션,NARS,비타민C|시어버터|PHA|아데노신,탄력,summer,세미매트,20,g,28000
P1165,C011,HERA 천연쿠션,HERA,콜라겐|라놀린|감초추출물,진정,fall,글로우,18,g,26500
P1166,C011,조르지오아르마니 프리미엄쿠션,조르지오아르마니,알파알부틴|루이아이소류신|AHA,트러블,all,쿠션,20,g,39500
P1167,C011,디올 촉촉쿠션,디올,아스코르빈산|AHA,트러블,all,파운데이션,18,g,58000
P1168,C011,티르티르 리프팅쿠션,티르티르,티트리|글루타치온,수분장벽,all,틴티드,15,g,37500
P1169,C011,3CE 안티에이징쿠션,3CE,아시아티코사이드|비타민C|페룰산|PHA,진정,all,프라이머형,19,g,27000
P1170,C011,샤넬 풀커버쿠션,샤넬,PHA|트레할로스|지방산|글루코노락톤,탄력,all,BB쿠션,18,g,28000
P1171,C011,아모레퍼시픽 탄력쿠션,아모레퍼시픽,엘라스틴|락트산,진정,all,CC쿠션,15,g,39500
P1172,C011,디올 프리미엄쿠션,디올,오트밀|베타글루칸|피토스핑고신,미백,all,세미매트,20,g,37000
P1173,C011,아모레퍼시픽 톤업쿠션,아모레퍼시픽,히알루론산|티트리,탄력,spring,글로우,15,g,52000
P1174,C011,웨이크메이크 미백쿠션,웨이크메이크,알파알부틴|효소,트러블,summer,쿠션,16,g,50500
P1175,C011,NARS 글로우쿠션,NARS,에리스리톨|레스베라트롤,미백,fall,파운데이션,18,g,44000
P1176,C011,에뛰드 진정쿠션,에뛰드,알파알부틴|소듐PCA|효소|마그놀리아추출물,트러블,all,틴티드,20,g,60500
P1177,C011,설화수 프리미엄쿠션,설화수,알부틴|루이아이소류신|에리스리톨,수분장벽,all,프라이머형,20,g,35000
P1178,C011,모히토 더마쿠션,모히토,AHA|나이아신아마이드|레스베라트롤,미백,all,BB쿠션,17,g,45500
P1179,C011,랑콤 가볍쿠션,랑콤,펩타이드|어성초|코직산,모공,all,CC쿠션,17,g,57000
P1180,C011,루나 트러블케어쿠션,루나,카렌듈라|세라마이드|스핑고신,미백,all,세미매트,17,g,55000
P1181,C011,아모레퍼시픽 천연쿠션,아모레퍼시픽,알로에베라|페룰산,진정,all,글로우,20,g,29500
P1182,C011,아모레퍼시픽 선쿠션쿠션,아모레퍼시픽,시어버터|스핑고신|판테놀|리이오일,보습,all,쿠션,18,g,51500
P1183,C011,NARS 탄력쿠션,NARS,스쿠알란|펩타이드|아젤라산|세라마이드,모공,spring,파운데이션,18,g,47000
P1184,C011,HERA 더마쿠션,HERA,마그놀리아추출물|만델산,미백,summer,틴티드,16,g,58500
P1185,C011,라네즈 천연쿠션,라네즈,마그놀리아추출물|캐모마일,진정,fall,프라이머형,17,g,26000
P1186,C011,입생로랑 풀커버쿠션,입생로랑,TXA|레스베라트롤|소듐PCA|황,보습,all,BB쿠션,17,g,35000
P1187,C011,맥 수분쿠션,맥,아데노신|페룰산,진정,all,CC쿠션,16,g,55500
P1188,C011,맥 미백쿠션,맥,지방산|PHA|아연|베타글루칸,모공,all,세미매트,16,g,25500
P1189,C011,디올 미백쿠션,디올,아스코르빈산|아연,모공,all,글로우,15,g,59500
P1190,C011,HERA 촉촉쿠션,HERA,스핑고신|콜레스테롤|BHA|소듐PCA,미백,all,쿠션,19,g,36500
P1191,C011,랑콤 글로우쿠션,랑콤,아스코르빈산|아르지렐린,수분장벽,all,파운데이션,16,g,49000
P1192,C011,페리페라 비건쿠션,페리페라,레티놀|비타민C|마그놀리아추출물|레조르시놀,진정,all,틴티드,16,g,51500
P1193,C011,유이치나가노 안티에이징쿠션,유이치나가노,콜라겐|에리스리톨|트라넥삼산,보습,spring,프라이머형,18,g,28000
P1194,C011,루나 촉촉쿠션,루나,오트밀|티트리|시어버터|젖산,진정,summer,BB쿠션,16,g,44500
P1195,C011,클리오 트러블케어쿠션,클리오,레스베라트롤|글리콜산|콜레스테롤|센텔라,탄력,fall,CC쿠션,16,g,40500
P1196,C011,디올 톤업쿠션,디올,페룰산|라놀린,진정,all,세미매트,16,g,62000
P1197,C011,웨이크메이크 촉촉쿠션,웨이크메이크,글리세린|콜라겐|소듐PCA,수분장벽,all,글로우,19,g,30000
P1198,C011,입생로랑 글로우쿠션,입생로랑,시어버터|AHA|오트밀,보습,all,쿠션,15,g,38000
P1199,C011,에스쁘아 미백쿠션,에스쁘아,티트리|소듐PCA,탄력,all,파운데이션,15,g,32500
P1200,C011,입생로랑 안티에이징쿠션,입생로랑,베타글루칸|감초추출물|벤토나이트,진정,all,틴티드,16,g,32000
P1201,C012,헤라 올리브팔레트,헤라,아스코르빈산|만델산|레스베라트롤,각질,all,팔레트,9,g,37500
P1202,C012,샬롯틸버리 스모키팔레트,샬롯틸버리,시카|시어버터,트러블,all,단색,13,g,69500
P1203,C012,NARS 뉴트럴팔레트,NARS,라놀린|PHA|아젤라산|스쿠알란,각질,all,글리터,7,g,58000
P1204,C012,에뛰드 코랄팔레트,에뛰드,EGCG|BHA|스테아린산|콜레스테롤,탄력,all,새틴,15,g,62500
P1205,C012,NARS 홀로그램팔레트,NARS,TXA|라놀린,미백,all,매트,8,g,23500
P1206,C012,티르티르 레드팔레트,티르티르,아르지렐린|피토스핑고신|아세틸헥사펩타이드|아젤라산,보습,all,크림형,8,g,68000
P1207,C012,롬앤 시머팔레트,롬앤,만델산|TXA|알로에베라,보습,all,시머,5,g,53000
P1208,C012,에스쁘아 홀로그램팔레트,에스쁘아,벤토나이트|어성초|엘라스틴,탄력,all,듀오크롬,8,g,37000
P1209,C012,홀리카홀리카 홀로그램팔레트,홀리카홀리카,코직산|아시아티코사이드,탄력,fall,팔레트,5,g,32000
P1210,C012,투페이스드 로즈팔레트,투페이스드,카올린|비타민C|글리세린,각질,winter,단색,9,g,17000
P1211,C012,루나 벨벳팔레트,루나,히알루론산|라놀린,미백,all,글리터,13,g,21000
P1212,C012,클리오 뉴트럴팔레트,클리오,황|락트산|스쿠알란|비타민C,각질,all,새틴,14,g,53000
P1213,C012,헤라 핑크팔레트,헤라,판테놀|시어버터|스핑고신|아연,보습,all,매트,12,g,29000
P1214,C012,3CE 시머팔레트,3CE,판테놀|BHA|트라넥삼산|히알루론산,미백,all,크림형,5,g,61500
P1215,C012,달바 뉴트럴팔레트,달바,마데카소사이드|시어버터|라놀린,진정,all,시머,9,g,50500
P1216,C012,티르티르 시머팔레트,티르티르,글루타치온|폴리글루타민산|스핑고신,탄력,all,듀오크롬,14,g,41500
P1217,C012,루나 코랄팔레트,루나,아연|살리실산|피토스핑고신|엘라스틴,각질,all,팔레트,10,g,69000
P1218,C012,입생로랑 스모키팔레트,입생로랑,트레할로스|락트산,각질,all,단색,7,g,30000
P1219,C012,조르지오아르마니 스모키팔레트,조르지오아르마니,만델산|시어버터|살리실산,각질,fall,글리터,10,g,43000
P1220,C012,헤라 새틴팔레트,헤라,나이아신아마이드|캐모마일|스쿠알란|콜레스테롤,보습,winter,새틴,12,g,48000
P1221,C012,티르티르 누드팔레트,티르티르,리이오일|글리세린|효소|위치하젤,미백,all,매트,8,g,36000
